Country Name,Country Code,year,SI.POV.GINI,SI.POV.NAHC,EN.GHG.CO2.PC.CE.AR5,ER.PTD.TOTL.ZS,NY.GDP.MINR.RT.ZS,SP.POP.TOTL,NY.GDP.FRST.RT.ZS,NY.GDP.TOTL.RT.ZS,country_id,v2x_libdem,v2x_egaldem,v2x_api
Barbados,BRB,2000,NA,NA,2.24373528502688,NA,0,262063,0.0047336582060701,0.380670352993213,147,0.654,0.624,0.898
Barbados,BRB,2001,NA,NA,2.15261503286653,NA,0,262425,0.00498886955844384,0.246298575712051,147,0.654,0.624,0.898
Barbados,BRB,2002,NA,NA,2.29454699638082,NA,0,264148,0.0053931188861476,0.243476236193269,147,0.654,0.624,0.898
Barbados,BRB,2003,NA,NA,2.39750767563663,NA,0,265776,0.00574792383356973,0.22450334353528,147,0.652,0.624,0.897
Barbados,BRB,2004,NA,NA,2.35953879191015,NA,0,267298,0.00504109875092721,0.23925567556558,147,0.65,0.623,0.896
Barbados,BRB,2005,NA,NA,2.40299807224253,NA,0,268706,0.00558566493870376,0.356611997189558,147,0.65,0.638,0.896
Barbados,BRB,2006,NA,NA,2.58479566818024,NA,0,270002,0.00728357641092893,0.397643724326972,147,0.648,0.638,0.896
Barbados,BRB,2007,NA,NA,2.47559788859072,NA,0,271288,0.00802297927293625,0.354933567682052,147,0.65,0.638,0.896
Barbados,BRB,2008,NA,NA,2.90450801939028,NA,0,272714,0.0091027491038749,0.400710135217005,147,0.665,0.656,0.905
Barbados,BRB,2009,NA,NA,2.91365554878649,NA,0,274123,0.00981050775506665,0.217755377729703,147,0.666,0.656,0.905
Barbados,BRB,2010,NA,NA,2.98063892633055,NA,0,275243,0.013925409947231,0.297144735120965,147,0.667,0.656,0.905
Barbados,BRB,2011,NA,NA,2.45854442871163,NA,0,276139,0.0129284343106735,0.478258261538397,147,0.667,0.656,0.905
Barbados,BRB,2012,NA,NA,2.32398587409456,NA,0,276938,0.0128037195471823,0.455018922008083,147,0.667,0.656,0.905
Barbados,BRB,2013,NA,NA,2.63158842490051,0,0,277665,0.0143277426548344,0.383795670096944,147,0.664,0.653,0.904
Barbados,BRB,2014,NA,NA,2.39628091453864,0,0,278348,0.0139118406793979,0.327779295536994,147,0.662,0.653,0.903
Barbados,BRB,2015,NA,NA,2.57894548191691,0,0,278990,0.0140183098105478,0.129202531392543,147,0.662,0.635,0.901
Barbados,BRB,2016,34.1,25.7,2.76396826872867,0,0,279598,0.0144344491959632,0.0966644797426343,147,0.662,0.635,0.901
Barbados,BRB,2017,NA,NA,2.43387074322467,0,0,280171,0.0142190107395456,0.13228226291345,147,0.66,0.628,0.9
Barbados,BRB,2018,NA,NA,2.77224618914114,0,0,280711,0.0136371161337672,0.214063429251287,147,0.656,0.634,0.901
Barbados,BRB,2019,NA,NA,3.08882780300633,0,0,281207,0.0110390148517489,0.230547661622418,147,0.668,0.657,0.909
Barbados,BRB,2020,NA,NA,2.38766338419158,0,0,281698,0.0140034293817915,0.138343276363777,147,0.692,0.683,0.918
Barbados,BRB,2021,NA,NA,2.30908001857188,0,0,282147,0.0118265512664033,0.328405869203115,147,0.686,0.679,0.916
Barbados,BRB,2022,NA,NA,2.44015613598849,0,NA,282318,NA,NA,147,0.682,0.677,0.914
Barbados,BRB,2023,NA,NA,2.44602176130568,0,NA,282336,NA,NA,147,0.684,0.681,0.914
Barbados,BRB,2024,NA,NA,2.52348061897496,0.1,NA,282467,NA,NA,147,0.685,0.681,0.914
Argentina,ARG,2000,51,NA,3.67485781688948,NA,0.00202036861517756,37213984,0.0400915626044695,2.36414526373118,37,0.67,0.653,0.928
Argentina,ARG,2001,53.3,NA,3.49042420795313,NA,0.00111911886452934,37624825,0.0391527058715377,1.91854085449722,37,0.674,0.652,0.929
Argentina,ARG,2002,53.8,NA,3.26103662726385,NA,0.199715933167191,38029349,0.196348319907021,5.63090239331634,37,0.661,0.649,0.925
Argentina,ARG,2003,51,NA,3.51848864736106,NA,0.189784357636658,38424282,0.143363238318986,4.54405237920157,37,0.638,0.636,0.917
Argentina,ARG,2004,48.5,NA,3.85579719412006,NA,0.226514483940778,38815916,0.10675086525158,4.29522015828479,37,0.632,0.627,0.91
Argentina,ARG,2005,47.8,NA,3.91742679391727,NA,0.208636458798292,39216789,0.0989381386746484,5.18727382834912,37,0.625,0.625,0.909
Argentina,ARG,2006,46.4,NA,4.1027920897206,NA,0.550799857825752,39622115,0.100092589484241,5.77560944191323,37,0.614,0.613,0.903
Argentina,ARG,2007,46.3,NA,4.32534235715168,NA,0.431152490862906,40016763,0.0952376049006657,4.83861569507875,37,0.61,0.62,0.904
Argentina,ARG,2008,45,NA,4.43359004127929,NA,0.308451843578567,40424148,0.0869411331555462,4.94937994883837,37,0.59,0.606,0.896
Argentina,ARG,2009,43.8,NA,4.03429401041948,NA,0.299002837971809,40854831,0.0990673892424989,3.09834695426024,37,0.583,0.598,0.891
Argentina,ARG,2010,43.7,NA,4.2945461050427,NA,0.522757302492207,41288694,0.11906716574484,3.25709519384359,37,0.578,0.596,0.886
Argentina,ARG,2011,42.7,NA,4.42921822947444,NA,0.516427776041125,41730660,0.085001252971464,3.88650404225898,37,0.573,0.597,0.888
Argentina,ARG,2012,41.4,NA,4.47886128746974,NA,0.43194166388869,42161721,0.0925680732688514,3.62564790864033,37,0.582,0.606,0.895
Argentina,ARG,2013,41.1,NA,4.53658672333476,5,0.230446181526568,42582455,0.113735612627551,3.15558730477948,37,0.588,0.607,0.899
Argentina,ARG,2014,41.8,NA,4.41674615124171,7.3,0.237871846918485,43024071,0.0994732733400688,2.96561619466374,37,0.595,0.614,0.902
Argentina,ARG,2015,NA,NA,4.51258701954955,7.4,0.0765780091289773,43477012,0.0993779998941998,1.11677493458146,37,0.59,0.603,0.895
Argentina,ARG,2016,42.3,30.3,4.4223010437306,7.5,0.145541934044561,43900313,0.115269172803386,0.929681521135013,37,0.612,0.594,0.889
Argentina,ARG,2017,41.4,25.7,4.32102910494897,7.5,0.103008865365039,44288894,0.121719644809335,1.02056616793198,37,0.609,0.577,0.889
Argentina,ARG,2018,41.7,32,4.25075806940885,7.2,0.182567164137328,44654882,0.141933579237551,2.0371251352841,37,0.63,0.613,0.903
Argentina,ARG,2019,43.3,35.5,4.07504069344001,9.4,0.187297066049264,44973465,0.164312356166249,2.16668838721926,37,0.618,0.612,0.902
Argentina,ARG,2020,42.7,42,3.72002854932287,9.4,0.257461778111357,45191965,0.196741025437941,1.42962432529499,37,0.634,0.625,0.911
Argentina,ARG,2021,42.4,37.3,4.09769704597303,9.4,0.580266654524776,45312281,0.138885076654013,2.65308888983975,37,0.639,0.621,0.911
Argentina,ARG,2022,40.7,39.2,4.2953116708492,9.6,NA,45407904,NA,NA,37,0.654,0.654,0.928
Argentina,ARG,2023,42.4,41.7,4.16990486776205,9.6,NA,45538401,NA,NA,37,0.695,0.661,0.931
Argentina,ARG,2024,42.4,38.1,4.01066531653131,9.7,NA,45696159,NA,NA,37,0.558,0.544,0.874
Bolivia,BOL,2000,61.6,NA,0.953345248599693,NA,0.278147845667971,8606326,0.361398804732755,4.61282788346862,25,0.527,0.495,0.885
Bolivia,BOL,2001,57.4,NA,0.906722195208447,NA,0.121156626329288,8752736,0.40627664317731,4.33368686543391,25,0.52,0.496,0.881
Bolivia,BOL,2002,59.3,NA,0.951411488642869,NA,0.224689917053631,8900355,0.417839981877555,4.94485124710044,25,0.51,0.468,0.872
Bolivia,BOL,2003,NA,NA,0.996508557349155,NA,0.23473798970115,9050700,0.481903751573644,5.31627802754268,25,0.515,0.464,0.872
Bolivia,BOL,2004,55,NA,1.02693451431925,NA,0.56359830222864,9204287,0.459734192518509,7.4299811875095,25,0.541,0.489,0.89
Bolivia,BOL,2005,58.5,NA,1.06158115040733,NA,0.913753281667752,9360754,0.464507522340972,11.5452208680479,25,0.534,0.462,0.885
Bolivia,BOL,2006,56.7,NA,1.13232011673559,NA,3.57670624063231,9521689,0.593578443969394,14.6334565247073,25,0.462,0.488,0.875
Bolivia,BOL,2007,54.5,NA,1.23849365473324,NA,4.52067350442681,9685960,0.603823920302715,13.9849345825977,25,0.458,0.486,0.872
Bolivia,BOL,2008,50.8,NA,1.30378490888814,NA,3.46252645043463,9850858,0.540486914656739,12.7766867611472,25,0.453,0.485,0.871
Bolivia,BOL,2009,49.2,NA,1.36372054481332,NA,1.63166193147975,10016275,0.512193886119305,7.44851742232197,25,0.435,0.492,0.869
Bolivia,BOL,2010,NA,NA,1.45277929592839,NA,3.2482634773025,10182345,0.752848711619947,9.16161212209317,25,0.4,0.47,0.851
Bolivia,BOL,2011,46.1,NA,1.55521407094396,NA,5.12663676709338,10348929,0.569436020067797,14.001095606139,25,0.398,0.468,0.849
Bolivia,BOL,2012,46.6,NA,1.62055085263547,NA,3.23074692838332,10515807,0.495336634150012,12.3531411069095,25,0.391,0.456,0.846
Bolivia,BOL,2013,47.6,NA,1.69450194184791,21.4,2.55541456378636,10682608,0.527771950731095,11.9598682861297,25,0.396,0.449,0.838
Bolivia,BOL,2014,47.8,NA,1.7940087500212,25.3,2.18635765248212,10848888,0.533507062536753,10.5328802221264,25,0.391,0.442,0.832
Bolivia,BOL,2015,46.7,NA,1.81142391012742,30.9,0.154530695755321,11014705,0.484734185185111,4.11807754841214,25,0.368,0.416,0.81
Bolivia,BOL,2016,45.2,43,1.91061375561046,30.9,0.707160512505969,11180020,0.550677417680815,2.97275312620724,25,0.375,0.414,0.817
Bolivia,BOL,2017,44.6,42.2,1.92014923064189,30.9,2.42321513255476,11344587,0.473458902275322,5.01456692473101,25,0.36,0.408,0.81
Bolivia,BOL,2018,42.6,39.9,1.90865464156169,30.9,1.16643513443381,11508368,0.501945655452041,5.37166725772886,25,0.341,0.399,0.799
Bolivia,BOL,2019,41.6,37.2,1.88492609189688,30.9,0.562741001877922,11671386,0.436523344746749,4.09529358747088,25,0.241,0.294,0.691
Bolivia,BOL,2020,43.6,39,1.57121108732946,30.9,0.453988608258518,11816299,0.563622747867575,2.7203797976672,25,0.209,0.199,0.502
Bolivia,BOL,2021,40.9,36.4,1.83202986254917,30.9,5.91005603334556,11937360,0.43985726005293,9.46769419569564,25,0.362,0.399,0.809
Bolivia,BOL,2022,41.2,37.7,1.93607699297368,30.9,NA,12077154,NA,NA,25,0.338,0.388,0.797
Bolivia,BOL,2023,42.1,36.5,1.99475521348588,30.9,NA,12244159,NA,NA,25,0.344,0.386,0.795
Bolivia,BOL,2024,40.9,37.7,2.29073378062186,30.9,NA,12413315,NA,NA,25,0.31,0.38,0.789
Brazil,BRA,2000,NA,NA,2.00787868943563,NA,0.287289488101813,174018282,0.438064493350754,2.15912007223176,19,0.717,0.579,0.938
Brazil,BRA,2001,58.4,NA,1.9928207750233,NA,0.427934714658352,176301203,0.509251684618048,2.23774123802714,19,0.717,0.579,0.938
Brazil,BRA,2002,58.1,NA,1.96879630651915,NA,0.427572122123379,178503484,0.681429263465327,2.8154673100718,19,0.721,0.607,0.939
Brazil,BRA,2003,57.6,NA,1.91839410561756,NA,0.216753354731614,180622688,0.724539472420437,2.70034429443933,19,0.722,0.606,0.938
Brazil,BRA,2004,56.5,NA,1.99978275095698,NA,0.0993366848795947,182675143,0.517651207997797,2.53496036492128,19,0.722,0.608,0.938
Brazil,BRA,2005,56.3,NA,1.99935674253319,NA,0.824394034854481,184688101,0.422735363715426,3.65047497650545,19,0.772,0.622,0.944
Brazil,BRA,2006,55.6,NA,2.00204169117872,NA,0.885931939469878,186653106,0.458308289543459,3.82714515901824,19,0.77,0.622,0.944
Brazil,BRA,2007,54.9,NA,2.08496718576573,NA,1.54918209203662,188552320,0.447859779319575,4.10201494553661,19,0.769,0.62,0.944
Brazil,BRA,2008,54,NA,2.16839391882541,NA,1.86813935454653,190367302,0.4093925100164,4.7760488329414,19,0.769,0.62,0.944
Brazil,BRA,2009,53.7,NA,2.00746250710986,NA,0.590993460618904,192079951,0.424208814286566,2.38487387569911,19,0.769,0.62,0.944
Brazil,BRA,2010,NA,NA,2.27112813109879,NA,1.63133477933765,193701929,0.49300454638061,3.64871282999395,19,0.776,0.631,0.946
Brazil,BRA,2011,52.9,NA,2.37418967936326,NA,1.81291052174163,195284734,0.421846673483131,4.33686638966397,19,0.781,0.635,0.947
Brazil,BRA,2012,53.4,NA,2.52901988702936,NA,1.28444928435221,196876111,0.459624079131087,3.85552495977285,19,0.777,0.629,0.946
Brazil,BRA,2013,52.7,NA,2.63744450973958,18.9,1.36949504191434,198478299,0.514116810125036,3.78686028400519,19,0.781,0.626,0.946
Brazil,BRA,2014,52.1,NA,2.7310345760982,20.4,0.819525992656112,200085127,0.527974362470003,3.28623279487755,19,0.783,0.626,0.947
Brazil,BRA,2015,51.9,NA,2.56818858918394,20.4,0.570992536585529,201675532,0.693497347620783,2.35832735012319,19,0.769,0.608,0.941
Brazil,BRA,2016,53.4,NA,2.37533549789759,20.7,0.771513115023924,203218114,0.799001693613266,2.43013532231265,19,0.653,0.495,0.904
Brazil,BRA,2017,53.3,NA,2.41694955353585,20.7,0.827049853703138,204703445,0.745436739085668,2.73375767842298,19,0.641,0.482,0.901
Brazil,BRA,2018,53.9,NA,2.28562350357953,28.6,0.839935533119731,206107261,0.804438384714903,3.61759120230309,19,0.608,0.446,0.888
Brazil,BRA,2019,53.5,NA,2.25869881785082,29.2,0.79915174911943,207455459,0.663749454566288,3.21717303299592,19,0.528,0.395,0.858
Brazil,BRA,2020,48.8,NA,2.1466461829,29.2,1.14458939921673,208660842,0.952656139464627,3.22987656043381,19,0.534,0.397,0.863
Brazil,BRA,2021,52.9,NA,2.41580858865319,29.3,4.48894018515032,209550294,0.763404742957637,7.94111199933246,19,0.531,0.394,0.858
Brazil,BRA,2022,51.9,NA,2.27889577215227,29.3,NA,210306415,NA,NA,19,0.54,0.4,0.863
Brazil,BRA,2023,51.5,NA,2.27447826989363,29.5,NA,211140729,NA,NA,19,0.695,0.557,0.908
Brazil,BRA,2024,50.3,NA,2.31826466114939,29.4,NA,211998573,NA,NA,19,0.712,0.569,0.913
Chile,CHL,2000,52.8,36,3.47382404191017,NA,4.3408550303353,15503635,0.416011724609717,4.87094937341686,72,0.81,0.614,0.948
Chile,CHL,2001,NA,NA,3.29401921683893,NA,3.31968916729076,15683849,0.511792362706909,3.94016087143578,72,0.811,0.614,0.948
Chile,CHL,2002,NA,NA,3.29162863363271,NA,2.82461629362167,15857925,0.778077491733223,3.69658229472728,72,0.817,0.614,0.95
Chile,CHL,2003,51.5,35.4,3.37761857406592,NA,4.38038439919149,16024752,0.5550393113707,5.01162090891452,72,0.817,0.614,0.95
Chile,CHL,2004,NA,NA,3.61395788630139,NA,9.08081866316417,16187322,0.413738445575159,9.56665341226193,72,0.817,0.614,0.95
Chile,CHL,2005,NA,NA,3.6175914799259,NA,9.27535102760256,16348778,0.434217132404555,9.79630843278012,72,0.821,0.634,0.948
Chile,CHL,2006,47.7,28.7,3.65616252034094,NA,16.8703851667569,16509195,0.405534974488473,17.3488493708667,72,0.839,0.646,0.956
Chile,CHL,2007,NA,NA,4.06392771027535,NA,16.5646131991133,16671581,0.520496015015878,17.1517567156625,72,0.842,0.646,0.956
Chile,CHL,2008,NA,NA,4.23564646521513,NA,13.0984754101501,16838988,0.628706553302093,13.8254393455321,72,0.841,0.646,0.956
Chile,CHL,2009,47.4,24.8,4.01098641712794,NA,8.12539086996139,17009731,0.587715134082397,8.79204050030603,72,0.836,0.642,0.953
Chile,CHL,2010,NA,NA,4.2093619030369,NA,11.317663311545,17181464,0.616495495596412,11.9881628362203,72,0.837,0.659,0.953
Chile,CHL,2011,46.9,21.7,4.55717718537356,NA,11.524686737595,17351816,0.566021853462164,12.1645185437385,72,0.839,0.664,0.954
Chile,CHL,2012,NA,NA,4.64341271955513,NA,8.45777139773805,17519119,0.519691887331636,9.05442637303188,72,0.844,0.669,0.955
Chile,CHL,2013,46.8,13.9,4.82901967693119,6.8,7.00031067490142,17687006,0.573829483564454,7.66232423505302,72,0.846,0.672,0.956
Chile,CHL,2014,NA,NA,4.4057176939683,6.8,6.15970096777187,17864195,0.640187552028643,6.87780503013052,72,0.85,0.675,0.955
Chile,CHL,2015,45.3,11.2,4.67539634716479,6.8,3.28771652306778,18047625,0.718286897682067,4.04461870413776,72,0.839,0.665,0.952
Chile,CHL,2016,NA,NA,4.86474105721938,13.6,2.42915567711849,18267221,0.747814491215409,3.20569572328577,72,0.839,0.659,0.952
Chile,CHL,2017,45.3,8.5,4.83609776199712,13.9,4.40604754508335,18558868,0.862586901472617,5.30261792520974,72,0.842,0.664,0.954
Chile,CHL,2018,NA,NA,4.75406192633103,27,4.99157894253016,18893191,0.794710492382897,5.83707726201581,72,0.803,0.64,0.945
Chile,CHL,2019,NA,NA,4.96139546396702,37.6,1.75323566107489,19197744,0.765194809303828,2.56889266052365,72,0.761,0.613,0.927
Chile,CHL,2020,47,10.7,4.51770681212954,37.8,4.60239970949196,19370624,0.860652964691752,5.48716936741024,72,0.766,0.596,0.931
Chile,CHL,2021,NA,NA,4.57991726498939,37.8,16.2274265774554,19456334,0.642780125199411,16.9044168802743,72,0.777,0.616,0.932
Chile,CHL,2022,43.2,6.5,4.62474983424569,37.9,NA,19553036,NA,NA,72,0.776,0.608,0.929
Chile,CHL,2023,NA,NA,3.91719041336885,37.9,NA,19658835,NA,NA,72,0.779,0.613,0.93
Chile,CHL,2024,43,NA,3.93744000373189,37.9,NA,19764771,NA,NA,72,0.786,0.625,0.934
Colombia,COL,2000,58.4,NA,1.62232046746357,NA,0.389708655622565,39089934,0.148326811166219,5.79241275178545,15,0.426,0.318,0.774
Colombia,COL,2001,57.3,NA,1.58737525769177,NA,0.152327976739115,39709262,0.145577434723163,3.898278216233,15,0.422,0.315,0.768
Colombia,COL,2002,56,NA,1.50246201581761,NA,0.224937813829373,40324680,0.139516276969955,3.95007189063968,15,0.414,0.308,0.763
Colombia,COL,2003,53.6,NA,1.46690208610805,NA,0.620164530768051,40937429,0.155687458830806,4.56302920257189,15,0.421,0.312,0.766
Colombia,COL,2004,55,NA,1.44656025415104,NA,0.841593768194265,41543171,0.109424467464506,5.92813672580534,15,0.424,0.312,0.767
Colombia,COL,2005,53.9,NA,1.46901976755809,NA,0.80580348647962,42128977,0.0965998792342974,6.26115845587611,15,0.428,0.317,0.772
Colombia,COL,2006,NA,NA,1.38318811487663,NA,1.23045243442855,42691084,0.108781780826151,7.29062678619221,15,0.449,0.332,0.787
Colombia,COL,2007,NA,NA,1.41654840316635,NA,1.22421445839599,43235374,0.0930564086209007,6.6997731158152,15,0.461,0.34,0.795
Colombia,COL,2008,55,NA,1.39852072752987,NA,0.483899310883528,43758808,0.095402921197433,8.78822691726813,15,0.462,0.343,0.797
Colombia,COL,2009,54.1,NA,1.47547382640238,NA,0.558259226379061,44271541,0.129557535076959,4.85703346033699,15,0.465,0.342,0.798
Colombia,COL,2010,54.4,NA,1.52200045741908,NA,0.735935017297204,44777319,0.172103286971127,6.70109253013503,15,0.498,0.373,0.821
Colombia,COL,2011,53.3,NA,1.61663552853102,NA,0.779801054641043,45259614,0.134342784008874,9.86049155221695,15,0.539,0.4,0.843
Colombia,COL,2012,53.6,41,1.61000537888315,NA,0.686447911012174,45715810,0.127700993861575,8.29683079092449,15,0.54,0.398,0.843
Colombia,COL,2013,53.5,38.7,1.8121783209001,18.1,0.349514038217319,46151584,0.150722492023095,7.3843393604104,15,0.537,0.404,0.848
Colombia,COL,2014,53.6,37,1.82364474726519,18.1,0.264573877688045,46565429,0.160052347346257,6.53057789835517,15,0.545,0.409,0.852
Colombia,COL,2015,52,36.8,1.83556759919216,9.3,0.174415252189526,46969940,0.178719664637305,3.70587614553491,15,0.551,0.42,0.854
Colombia,COL,2016,51.7,36.8,1.8654751539246,9.4,0.28236548926945,47437512,0.184468318968829,3.09947714544169,15,0.547,0.413,0.854
Colombia,COL,2017,50.9,35.9,1.68289187289759,12.7,0.217285980775992,48131078,0.151403746105176,3.72823321108347,15,0.548,0.416,0.853
Colombia,COL,2018,51.6,35.5,1.74191600051117,15.7,0.146434355249825,49024465,0.108675201327311,4.940258188938,15,0.533,0.395,0.845
Colombia,COL,2019,52.5,36.5,1.72438739011403,15.7,0.19876158397522,49907985,0.101012799765967,4.30433092902696,15,0.511,0.378,0.836
Colombia,COL,2020,54.4,43.1,1.66507219030647,17,0.334771272385278,50629997,0.138644809443495,2.55119417609951,15,0.496,0.349,0.831
Colombia,COL,2021,55.1,39.7,1.80057803586778,17,0.910145514972726,51188173,0.0879916865767101,5.32396445388134,15,0.499,0.364,0.838
Colombia,COL,2022,54.8,36.6,1.70753982802254,16.7,NA,51737944,NA,NA,15,0.561,0.426,0.863
Colombia,COL,2023,54.6,34.6,1.77360964835025,16.7,NA,52321152,NA,NA,15,0.57,0.439,0.871
Colombia,COL,2024,54.4,31.8,1.79780371737796,26.4,NA,52886363,NA,NA,15,0.554,0.425,0.864
Costa Rica,CRI,2000,47.4,20.6,1.30313360027163,NA,6.46314517951147e-4,3937739,1.0137692631934,1.01441557771135,73,0.84,0.79,0.955
Costa Rica,CRI,2001,51.5,20.3,1.379963366939,NA,4.97762772491522e-4,4008947,1.050720686109,1.05121844888149,73,0.841,0.795,0.955
Costa Rica,CRI,2002,51.8,20.6,1.38535541703828,NA,9.5180489289832e-4,4075705,0.951776248802268,0.981118861036768,73,0.843,0.797,0.956
Costa Rica,CRI,2003,49.3,18.5,1.46632440832863,NA,0.00200982825469008,4138784,0.98097937519238,1.02044880139504,73,0.843,0.798,0.956
Costa Rica,CRI,2004,48.4,21.7,1.47144886356872,NA,0.00490037392806359,4200078,0.93482741118721,1.00110593588162,73,0.843,0.797,0.956
Costa Rica,CRI,2005,47.5,21.2,1.49160807652233,NA,0.0149614957385484,4261240,0.973833720845623,1.12142978712725,73,0.839,0.799,0.956
Costa Rica,CRI,2006,49.3,20.2,1.59797655356903,NA,0.0583936415535772,4321340,1.28793534130059,1.49198409303492,73,0.851,0.809,0.961
Costa Rica,CRI,2007,49.3,16.7,1.76101901079574,NA,0.0883425044126957,4380248,1.37239862824046,1.63840228211153,73,0.854,0.811,0.962
Costa Rica,CRI,2008,48.6,17.7,1.71851436108013,NA,0.00701556216592066,4440056,1.3017194957062,1.48654911478283,73,0.854,0.811,0.962
Costa Rica,CRI,2009,50.6,18.5,1.62647554075289,NA,0.00794854259965576,4499791,1.17795012999201,1.2301475943504,73,0.855,0.813,0.962
Costa Rica,CRI,2010,48,24.2,1.58829243966477,NA,0.0173466150644474,4555962,1.60982054344363,1.62716715850808,73,0.857,0.817,0.963
Costa Rica,CRI,2011,48.8,24.8,1.66999542065841,NA,0.033253848839724,4609833,1.23059605246014,1.26384990129987,73,0.856,0.817,0.963
Costa Rica,CRI,2012,48.4,23.5,1.63797343615926,NA,0.0242863788778182,4663934,1.15330585162739,1.2425772572914,73,0.857,0.822,0.963
Costa Rica,CRI,2013,49.2,23.3,1.68258114091864,3,0.00342713896408193,4716147,1.28004345278562,1.34122901696494,73,0.853,0.815,0.962
Costa Rica,CRI,2014,48.6,24.6,1.68785381694898,3,0.00229688333739257,4767119,1.3335436844848,1.387670718648,73,0.854,0.813,0.961
Costa Rica,CRI,2015,48.4,23.6,1.61015749564449,3,0.00141785290308843,4818038,1.11246057199442,1.13397448273593,73,0.854,0.815,0.961
Costa Rica,CRI,2016,48.7,22.9,1.69149442839303,3,0.00213415610925803,4866998,1.2152189312892001,1.23322083330008,73,0.852,0.811,0.959
Costa Rica,CRI,2017,48.3,22.1,1.70887391193112,3,0.00200025050881263,4913177,1.12598376993451,1.13383955527767,73,0.85,0.808,0.958
Costa Rica,CRI,2018,48,22.9,1.70246265595066,3,0,4957818,0.936530070716898,0.945537295658598,73,0.834,0.798,0.954
Costa Rica,CRI,2019,48.2,23.9,1.63874650393745,4.7,0,4999553,0.752703492939289,0.759689840900586,73,0.842,0.804,0.955
Costa Rica,CRI,2020,49.2,30,1.42529676301864,4.8,0,5034320,0.901332331520209,0.904748239780319,73,0.844,0.803,0.956
Costa Rica,CRI,2021,48.7,26.2,1.59152551349924,4.8,0,5059988,0.754441580498447,0.763407374189705,73,0.843,0.794,0.956
Costa Rica,CRI,2022,47.2,25.5,1.61315999460817,28.8,NA,5081765,NA,NA,73,0.813,0.767,0.943
Costa Rica,CRI,2023,46.7,24.4,1.58608566210135,28.8,NA,5105525,NA,NA,73,0.809,0.759,0.942
Costa Rica,CRI,2024,45.8,20.3,1.63283566378358,28.2,NA,5129910,NA,NA,73,0.809,0.762,0.942
Cuba,CUB,2000,NA,NA,2.6101013141558,NA,0.758448871373936,11109109,0.0777662855718157,1.9061358593501,155,0.04,0.233,0.225
Cuba,CUB,2001,NA,NA,2.49667717503705,NA,0.286976709278629,11144132,0.0740450759412024,1.17627917876909,155,0.041,0.233,0.225
Cuba,CUB,2002,NA,NA,2.3766937945776,NA,0.398376406700825,11177418,0.111901476669784,1.36767488938968,155,0.041,0.233,0.225
Cuba,CUB,2003,NA,NA,2.30143800064642,NA,0.801614763360525,11209383,0.104378375204706,1.92021874871511,155,0.04,0.234,0.227
Cuba,CUB,2004,NA,NA,2.25263365447208,NA,1.41256359931533,11238756,0.0868273818153629,2.70599089783315,155,0.04,0.223,0.227
Cuba,CUB,2005,NA,NA,2.32679017565643,NA,1.14142467909218,11262554,0.0850372713818344,2.637736541097,155,0.041,0.225,0.227
Cuba,CUB,2006,NA,NA,2.3753319353995,NA,2.08765491529857,11278550,0.102822533053143,3.74613117909438,155,0.041,0.225,0.227
Cuba,CUB,2007,NA,NA,2.44623324395833,NA,4.9731457818943,11287272,0.0950922719739273,6.72039794760689,155,0.041,0.224,0.226
Cuba,CUB,2008,NA,NA,2.36176603793102,NA,0.989721930731839,11291762,0.0873138386510374,3.18662044497083,155,0.039,0.222,0.209
Cuba,CUB,2009,NA,NA,2.38540684367623,NA,0.592984043923936,11294719,0.0932524639296496,1.7631346184052,155,0.05,0.242,0.333
Cuba,CUB,2010,NA,NA,2.49451002437816,NA,1.1702972760544,11297409,0.122333206164896,2.69060313010367,155,0.05,0.242,0.333
Cuba,CUB,2011,NA,NA,2.45522503021925,NA,0.884147807708422,11301571,0.0981434962907755,2.92694825350704,155,0.051,0.242,0.333
Cuba,CUB,2012,NA,NA,2.55579516374824,NA,0.326318370339285,11303175,0.0892789581522591,2.18752036209115,155,0.052,0.242,0.333
Cuba,CUB,2013,NA,NA,2.56876181773557,4.9,0.0536041471000662,11298167,0.102673607978233,1.71188160483376,155,0.057,0.237,0.336
Cuba,CUB,2014,NA,NA,2.38402768086374,4.9,0.195859030603102,11285775,0.106467229041005,1.66734771791981,155,0.057,0.237,0.335
Cuba,CUB,2015,NA,NA,2.61116898217438,4.9,0.109233697562895,11275065,0.0913634183774704,0.693800859230045,155,0.057,0.237,0.336
Cuba,CUB,2016,NA,NA,2.42368545978683,7.2,0.0238749644752808,11265612,0.0990395692939297,0.469100172114536,155,0.055,0.233,0.338
Cuba,CUB,2017,NA,NA,2.35681925818751,7.2,0.0906302871023188,11247829,0.0921151540394997,0.66367803344131,155,0.058,0.233,0.336
Cuba,CUB,2018,NA,NA,2.38546526365894,7.2,0.243514309322097,11227118,0.0774262752926278,1.10185419907902,155,0.061,0.233,0.353
Cuba,CUB,2019,NA,NA,1.98985150737589,6.7,0.261017130526117,11202846,0.0663165616928447,0.920750895009186,155,0.062,0.246,0.36
Cuba,CUB,2020,NA,NA,1.6536430395816,6.7,0.244316813023768,11176354,0.0741055386504987,0.565351678337536,155,0.06,0.247,0.356
Cuba,CUB,2021,NA,NA,1.95602152386118,6.7,NA,11122168,NA,NA,155,0.056,0.247,0.355
Cuba,CUB,2022,NA,NA,1.78698206661591,6.7,NA,11059820,NA,NA,155,0.056,0.238,0.354
